Operation_Type,Operation,Input_Shapes,Predicted_Latency_us,Kernel_Name,Actual_Duration_us,Error_Percentage,Model_Output
matmul,linear,"[(168, 1024), (1024, 128)]",30.611735,matmul_linear_1063,3.2245804,849.3246004968585,4400
matmul,linear,"[(170, 1024), (1024, 128)]",30.61497132,matmul_linear_1064,3.2598842,839.1429094321818,4416
matmul,linear,"[(172, 1024), (1024, 128)]",30.61820764,matmul_linear_1065,3.253419500000001,841.1085056814837,4432
matmul,linear,"[(174, 1024), (1024, 128)]",30.62144396,matmul_linear_1066,3.2909999,830.4601911413001,4448
matmul,linear,"[(176, 1024), (1024, 128)]",30.62468028,matmul_linear_1067,3.2388573000000003,845.5396593113255,4464
matmul,linear,"[(178, 1024), (1024, 128)]",30.6279166,matmul_linear_1068,3.2678749,837.2426282291283,4480
matmul,linear,"[(180, 1024), (1024, 128)]",30.63115292,matmul_linear_1069,3.2517501,841.9897586841007,4496
matmul,linear,"[(182, 1024), (1024, 128)]",30.63438924,matmul_linear_1070,3.2630090000000003,838.8386375888022,4512
matmul,linear,"[(184, 1024), (1024, 128)]",30.63762556,matmul_linear_1071,3.3019908,827.8531472589202,4528
matmul,linear,"[(186, 1024), (1024, 128)]",30.64086188,matmul_linear_1072,3.3659912,810.3072485751003,4544
matmul,linear,"[(188, 1024), (1024, 128)]",30.6440982,matmul_linear_1073,3.3637053000000003,811.0220862689724,4560
matmul,linear,"[(190, 1024), (1024, 128)]",30.64733452,matmul_linear_1074,3.3511428000000003,814.5338276840962,4576
matmul,linear,"[(192, 1024), (1024, 128)]",30.65057084,matmul_linear_1075,3.3810001,806.5533846035673,4592
matmul,linear,"[(194, 1024), (1024, 128)]",30.65380716,matmul_linear_1076,3.4171429000000004,797.0595628295204,4608
matmul,linear,"[(196, 1024), (1024, 128)]",30.65704348,matmul_linear_1077,3.3689822000000005,809.979384278136,4624
matmul,linear,"[(198, 1024), (1024, 128)]",30.6602798,matmul_linear_1078,3.3818304,806.6179013589801,4640
matmul,linear,"[(200, 1024), (1024, 128)]",30.66351612,matmul_linear_1079,3.4325625000000004,793.312681706451,4656
matmul,linear,"[(202, 1024), (1024, 128)]",30.66675244,matmul_linear_1080,3.4416965,791.035930681279,4672
matmul,linear,"[(204, 1024), (1024, 128)]",30.66998876,matmul_linear_1081,3.4130357000000004,798.6131835655863,4688
matmul,linear,"[(206, 1024), (1024, 128)]",30.67322508,matmul_linear_1082,3.451982,788.5685116550435,4704
matmul,linear,"[(208, 1024), (1024, 128)]",30.6764614,matmul_linear_1083,3.4335627000000004,793.4294806965371,4720
matmul,linear,"[(210, 1024), (1024, 128)]",30.67969772,matmul_linear_1084,3.4741607,783.0822857445828,4736
matmul,linear,"[(212, 1024), (1024, 128)]",30.68293404,matmul_linear_1085,3.5388394,767.0338088809568,4752
matmul,linear,"[(214, 1024), (1024, 128)]",30.68617036,matmul_linear_1086,3.515009,773.0040338445791,4768
matmul,linear,"[(216, 1024), (1024, 128)]",30.68940668,matmul_linear_1087,3.4522768,788.9613567486825,4784
matmul,linear,"[(218, 1024), (1024, 128)]",30.692643,matmul_linear_1088,3.5190177999999994,772.1934569356257,4800
matmul,linear,"[(220, 1024), (1024, 128)]",30.69587932,matmul_linear_1089,3.5455711,765.7527505230398,4816
matmul,linear,"[(222, 1024), (1024, 128)]",30.69911564,matmul_linear_1090,3.5050983,775.8417885170296,4832
matmul,linear,"[(224, 1024), (1024, 128)]",30.70235196,matmul_linear_1091,3.5167141,773.0408866617846,4848
matmul,linear,"[(226, 1024), (1024, 128)]",30.70558828,matmul_linear_1092,3.5281429,770.3045525735367,4864
matmul,linear,"[(228, 1024), (1024, 128)]",30.7088246,matmul_linear_1093,3.6351428,744.7762932449311,4880
matmul,linear,"[(230, 1024), (1024, 128)]",30.71206092,matmul_linear_1094,3.6310002,745.829226889054,4896
matmul,linear,"[(232, 1024), (1024, 128)]",30.71529724,matmul_linear_1095,3.5964108,754.0541931416733,4912
matmul,linear,"[(234, 1024), (1024, 128)]",30.71853356,matmul_linear_1096,3.6487052,741.9023153747802,4928
matmul,linear,"[(236, 1024), (1024, 128)]",30.72176988,matmul_linear_1097,3.6420268,743.5349756349952,4944
matmul,linear,"[(238, 1024), (1024, 128)]",30.7250062,matmul_linear_1098,3.6205714,748.6231261728466,4960
matmul,linear,"[(240, 1024), (1024, 128)]",30.72824252,matmul_linear_1099,3.6920179000000006,732.2885574308834,4976
matmul,linear,"[(242, 1024), (1024, 128)]",30.73147884,matmul_linear_1100,3.6882858,733.2184788933656,4992
matmul,linear,"[(244, 1024), (1024, 128)]",30.73471516,matmul_linear_1101,3.6824282999999993,734.6317336307677,5008
matmul,linear,"[(246, 1024), (1024, 128)]",30.73795148,matmul_linear_1102,3.6604286,739.7364035457487,5024
matmul,linear,"[(248, 1024), (1024, 128)]",30.7411878,matmul_linear_1103,3.6724199,737.0825950485672,5040
matmul,linear,"[(250, 1024), (1024, 128)]",30.74442412,matmul_linear_1104,3.7164285,727.2572476505334,5056
matmul,linear,"[(252, 1024), (1024, 128)]",30.74766044,matmul_linear_1105,3.7728658999999993,714.9682828642282,5072
matmul,linear,"[(254, 1024), (1024, 128)]",30.75089676,matmul_linear_1106,3.7760177,714.3737451230697,5088
matmul,linear,"[(256, 1024), (1024, 128)]",30.75413308,matmul_linear_1107,3.6924462,732.8931936774054,5104
matmul,linear,"[(258, 1024), (1024, 128)]",30.7573694,matmul_linear_1108,3.746857,720.8845280190839,5120
matmul,linear,"[(260, 1024), (1024, 128)]",30.76060572,matmul_linear_1109,3.7189912,727.1223045647432,5136
matmul,linear,"[(262, 1024), (1024, 128)]",30.76384204,matmul_linear_1110,3.7227145,726.3819865853264,5152
matmul,linear,"[(264, 1024), (1024, 128)]",30.76707836,matmul_linear_1111,3.7419824,722.2133369734715,5168
matmul,linear,"[(266, 1024), (1024, 128)]",30.77031468,matmul_linear_1112,3.7784107000000007,714.3718913351584,5184
matmul,linear,"[(268, 1024), (1024, 128)]",30.773551,matmul_linear_1113,3.7971339,710.4415543523498,5200
matmul,linear,"[(270, 1024), (1024, 128)]",30.77678732,matmul_linear_1114,3.810893,707.6004054692693,5216
matmul,linear,"[(272, 1024), (1024, 128)]",30.78002364,matmul_linear_1115,3.7942947,711.2185814138265,5232
matmul,linear,"[(274, 1024), (1024, 128)]",30.78325996,matmul_linear_1116,3.8878572,691.779594168222,5248
matmul,linear,"[(276, 1024), (1024, 128)]",30.78649628,matmul_linear_1117,3.8864105,692.1576035264417,5264
matmul,linear,"[(278, 1024), (1024, 128)]",30.7897326,matmul_linear_1118,3.8762946,694.3083737753059,5280
matmul,linear,"[(280, 1024), (1024, 128)]",30.79296892,matmul_linear_1119,3.8609999,697.5387132229658,5296
matmul,linear,"[(282, 1024), (1024, 128)]",30.79620524,matmul_linear_1120,3.801865900000001,710.028708271904,5312
matmul,linear,"[(284, 1024), (1024, 128)]",30.79944156,matmul_linear_1121,3.8551607,698.9145967378221,5328
matmul,linear,"[(286, 1024), (1024, 128)]",30.80267788,matmul_linear_1122,3.8683037,696.2838564097231,5344
matmul,linear,"[(288, 1024), (1024, 128)]",30.8059142,matmul_linear_1123,3.8719821,695.6109662800353,5360
matmul,linear,"[(290, 1024), (1024, 128)]",30.80915052,matmul_linear_1124,3.9195893,686.0300700382053,5376
matmul,linear,"[(292, 1024), (1024, 128)]",30.81238684,matmul_linear_1125,3.9134196,687.3519834162429,5392
matmul,linear,"[(294, 1024), (1024, 128)]",30.81562316,matmul_linear_1126,3.9216786,685.7763550536753,5408
matmul,linear,"[(296, 1024), (1024, 128)]",30.81885948,matmul_linear_1127,3.9331249,683.5718484302392,5424
matmul,linear,"[(298, 1024), (1024, 128)]",30.8220958,matmul_linear_1128,3.9985715,670.8276768340894,5440
matmul,linear,"[(300, 1024), (1024, 128)]",30.82533212,matmul_linear_1129,3.912723300000001,687.8229498109409,5456
matmul,linear,"[(302, 1024), (1024, 128)]",30.82856844,matmul_linear_1130,3.9812946,674.3352737574357,5472
matmul,linear,"[(304, 1024), (1024, 128)]",30.83180476,matmul_linear_1131,3.9412947,682.276056647071,5488
matmul,linear,"[(306, 1024), (1024, 128)]",30.83504108,matmul_linear_1132,4.1352856,645.6568678110165,5504
matmul,linear,"[(308, 1024), (1024, 128)]",30.8382774,matmul_linear_1133,4.0209997,666.9306068339174,5520
matmul,linear,"[(310, 1024), (1024, 128)]",30.84151372,matmul_linear_1134,4.0224735,666.7300659656304,5536
matmul,linear,"[(312, 1024), (1024, 128)]",30.84475004,matmul_linear_1135,3.9697143000000006,677.0017615625386,5552
matmul,linear,"[(314, 1024), (1024, 128)]",30.84798636,matmul_linear_1136,4.004455399999999,670.3416139932538,5568
matmul,linear,"[(316, 1024), (1024, 128)]",30.85122268,matmul_linear_1137,4.0204641,667.3547608595735,5584
matmul,linear,"[(318, 1024), (1024, 128)]",30.854459,matmul_linear_1138,4.058580399999999,660.2278619391157,5600
matmul,linear,"[(320, 1024), (1024, 128)]",30.85769532,matmul_linear_1139,4.106124899999999,651.5040597035907,5616
matmul,linear,"[(322, 1024), (1024, 128)]",30.86093164,matmul_linear_1140,4.1030086,652.1537156904814,5632
matmul,linear,"[(324, 1024), (1024, 128)]",30.86416796,matmul_linear_1141,4.0989999,652.9682535488718,5648
matmul,linear,"[(326, 1024), (1024, 128)]",30.86740428,matmul_linear_1142,4.126294799999999,648.0658987331688,5664
matmul,linear,"[(328, 1024), (1024, 128)]",30.8706406,matmul_linear_1143,4.0642856,659.5588410420766,5680
matmul,linear,"[(330, 1024), (1024, 128)]",30.87387692,matmul_linear_1144,4.1225623,648.9001905441187,5696
matmul,linear,"[(332, 1024), (1024, 128)]",30.87711324,matmul_linear_1145,4.133125099999999,647.0645696158581,5712
matmul,linear,"[(334, 1024), (1024, 128)]",30.88034956,matmul_linear_1146,4.0615805,660.3037674619524,5728
matmul,linear,"[(336, 1024), (1024, 128)]",30.88358588,matmul_linear_1147,4.1296965,647.841539444848,5744
matmul,linear,"[(338, 1024), (1024, 128)]",30.8868222,matmul_linear_1148,4.204428699999999,634.6259005414935,5760
matmul,linear,"[(340, 1024), (1024, 128)]",30.89005852,matmul_linear_1149,4.1177589,650.166759884849,5776
matmul,linear,"[(342, 1024), (1024, 128)]",30.89329484,matmul_linear_1150,4.168286,641.1510352216715,5792
matmul,linear,"[(344, 1024), (1024, 128)]",30.89653116,matmul_linear_1151,4.193285899999999,636.8095545309707,5808
matmul,linear,"[(346, 1024), (1024, 128)]",30.89976748,matmul_linear_1152,4.1912681,637.241492139336,5824
matmul,linear,"[(348, 1024), (1024, 128)]",30.9030038,matmul_linear_1153,4.157000099999999,643.3967538273575,5840
matmul,linear,"[(350, 1024), (1024, 128)]",30.90624012,matmul_linear_1154,4.1489822,644.9113693474029,5856
matmul,linear,"[(352, 1024), (1024, 128)]",30.90947644,matmul_linear_1155,4.1661161,641.9254696238542,5872
matmul,linear,"[(354, 1024), (1024, 128)]",30.91271276,matmul_linear_1156,4.282723299999999,621.8003731410809,5888
matmul,linear,"[(356, 1024), (1024, 128)]",30.91594908,matmul_linear_1157,4.232597999999999,630.4248851414665,5904
matmul,linear,"[(358, 1024), (1024, 128)]",30.9191854,matmul_linear_1158,4.2600358,625.79637476286,5920
matmul,linear,"[(360, 1024), (1024, 128)]",30.92242172,matmul_linear_1159,4.2539823,626.9052746176212,5936
matmul,linear,"[(362, 1024), (1024, 128)]",30.92565804,matmul_linear_1160,4.2188569000000005,633.0340604821178,5952
matmul,linear,"[(364, 1024), (1024, 128)]",30.92889436,matmul_linear_1161,4.2184106,633.1883330655389,5968
matmul,linear,"[(366, 1024), (1024, 128)]",30.93213068,matmul_linear_1162,4.2468662,628.3519005143135,5984
matmul,linear,"[(368, 1024), (1024, 128)]",30.935367,matmul_linear_1163,4.2769825,623.2988912159449,6000
matmul,linear,"[(370, 1024), (1024, 128)]",30.93860332,matmul_linear_1164,4.2751789,623.6797346656067,6016
matmul,linear,"[(372, 1024), (1024, 128)]",30.94183964,matmul_linear_1165,4.298865999999999,619.7674837968898,6032
matmul,linear,"[(374, 1024), (1024, 128)]",30.94507596,matmul_linear_1166,4.339714300000001,613.0671242574654,6048
matmul,linear,"[(376, 1024), (1024, 128)]",30.94831228,matmul_linear_1167,4.3307054,614.6252035522896,6064
matmul,linear,"[(378, 1024), (1024, 128)]",30.9515486,matmul_linear_1168,4.3505981,611.4320350574327,6080
matmul,linear,"[(380, 1024), (1024, 128)]",30.95478492,matmul_linear_1169,4.2725713,624.5001369549996,6096
matmul,linear,"[(382, 1024), (1024, 128)]",30.95802124,matmul_linear_1170,4.3305893,614.8685570344895,6112
matmul,linear,"[(384, 1024), (1024, 128)]",30.96125756,matmul_linear_1171,4.4246967,599.7373980458367,6128
matmul,linear,"[(386, 1024), (1024, 128)]",30.96449388,matmul_linear_1172,4.403018100000001,603.2561115294983,6144
matmul,linear,"[(388, 1024), (1024, 128)]",30.9677302,matmul_linear_1173,4.433134,598.551638637587,6160
matmul,linear,"[(390, 1024), (1024, 128)]",30.97096652,matmul_linear_1174,4.4768752,591.7987465900322,6176
matmul,linear,"[(392, 1024), (1024, 128)]",30.97420284,matmul_linear_1175,4.402303600000001,603.5907936926476,6192
matmul,linear,"[(394, 1024), (1024, 128)]",30.97743916,matmul_linear_1176,4.465143,593.7614127923786,6208
matmul,linear,"[(396, 1024), (1024, 128)]",30.98067548,matmul_linear_1177,4.4501251,596.1753834740512,6224
matmul,linear,"[(398, 1024), (1024, 128)]",30.9839118,matmul_linear_1178,4.353714200000001,611.666186080841,6240
matmul,linear,"[(400, 1024), (1024, 128)]",30.98714812,matmul_linear_1179,4.4254463,600.2039120890473,6256
matmul,linear,"[(402, 1024), (1024, 128)]",30.99038444,matmul_linear_1180,4.504865999999999,587.9313267031695,6272
matmul,linear,"[(404, 1024), (1024, 128)]",30.99362076,matmul_linear_1181,4.493143,589.7982272097727,6288
matmul,linear,"[(406, 1024), (1024, 128)]",30.99685708,matmul_linear_1182,4.509723,587.3339466747736,6304
matmul,linear,"[(408, 1024), (1024, 128)]",31.0000934,matmul_linear_1183,4.4858395,591.0655942995731,6320
matmul,linear,"[(410, 1024), (1024, 128)]",31.00332972,matmul_linear_1184,4.5106874,587.3304880316025,6336
matmul,linear,"[(412, 1024), (1024, 128)]",31.00656604,matmul_linear_1185,4.5418214,582.6901216327,6352
matmul,linear,"[(414, 1024), (1024, 128)]",31.00980236,matmul_linear_1186,4.4428482,597.9712329581731,6368
matmul,linear,"[(416, 1024), (1024, 128)]",31.01303868,matmul_linear_1187,4.5028839,588.7372485886212,6384
matmul,linear,"[(418, 1024), (1024, 128)]",31.016275,matmul_linear_1188,4.5603926,580.1229131018238,6400
matmul,linear,"[(420, 1024), (1024, 128)]",31.01951132,matmul_linear_1189,4.5114016,587.5803590618046,6416
matmul,linear,"[(422, 1024), (1024, 128)]",31.02274764,matmul_linear_1190,4.550455599999999,581.7503645129514,6432
matmul,linear,"[(424, 1024), (1024, 128)]",31.02598396,matmul_linear_1191,4.6496608,567.2741366423977,6448
matmul,linear,"[(426, 1024), (1024, 128)]",31.02922028,matmul_linear_1192,4.5611339,580.2961930146363,6464
matmul,linear,"[(428, 1024), (1024, 128)]",31.0324566,matmul_linear_1193,4.5649823000000005,579.7935799225332,6480
matmul,linear,"[(430, 1024), (1024, 128)]",31.03569292,matmul_linear_1194,4.5123928,587.7879275048929,6496
matmul,linear,"[(432, 1024), (1024, 128)]",31.03892924,matmul_linear_1195,4.584571400000001,577.030119762122,6512
matmul,linear,"[(434, 1024), (1024, 128)]",31.04216556,matmul_linear_1196,4.6554285,566.7950234870968,6528
matmul,linear,"[(436, 1024), (1024, 128)]",31.04540188,matmul_linear_1197,4.660883999999999,566.0839849264647,6544
matmul,linear,"[(438, 1024), (1024, 128)]",31.0486382,matmul_linear_1198,4.6380088,569.438966998079,6560
matmul,linear,"[(440, 1024), (1024, 128)]",31.05187452,matmul_linear_1199,4.596151600000001,575.6059682626656,6576
matmul,linear,"[(442, 1024), (1024, 128)]",31.05511084,matmul_linear_1200,4.6213034,571.9989611588801,6592
matmul,linear,"[(444, 1024), (1024, 128)]",31.05834716,matmul_linear_1201,4.6657142,565.671874200953,6608
matmul,linear,"[(446, 1024), (1024, 128)]",31.06158348,matmul_linear_1202,4.7082766000000005,559.7229967330295,6624
matmul,linear,"[(448, 1024), (1024, 128)]",31.0648198,matmul_linear_1203,4.659999999999999,566.6270343347641,6640
matmul,linear,"[(450, 1024), (1024, 128)]",31.06805612,matmul_linear_1204,4.7241518,557.6430528756506,6656
matmul,linear,"[(452, 1024), (1024, 128)]",31.07129244,matmul_linear_1205,4.741446300000001,555.3125454568577,6672
matmul,linear,"[(454, 1024), (1024, 128)]",31.07452876,matmul_linear_1206,4.7984109,547.600412044746,6688
matmul,linear,"[(456, 1024), (1024, 128)]",31.07776508,matmul_linear_1207,4.7921517,548.5137997613891,6704
matmul,linear,"[(458, 1024), (1024, 128)]",31.0810014,matmul_linear_1208,4.7325984000000005,556.7428455370309,6720
matmul,linear,"[(460, 1024), (1024, 128)]",31.08423772,matmul_linear_1209,4.7111607,559.7999877185256,6736
matmul,linear,"[(462, 1024), (1024, 128)]",31.08747404,matmul_linear_1210,4.7213036,558.4510693190755,6752
matmul,linear,"[(464, 1024), (1024, 128)]",31.09071036,matmul_linear_1211,4.732286,556.9913644272557,6768
matmul,linear,"[(466, 1024), (1024, 128)]",31.09394668,matmul_linear_1212,4.7587324,553.4081781946808,6784
matmul,linear,"[(468, 1024), (1024, 128)]",31.097183,matmul_linear_1213,4.7919821,548.9419691279732,6800
matmul,linear,"[(470, 1024), (1024, 128)]",31.10041932,matmul_linear_1214,4.8582501,540.1568194276371,6816
matmul,linear,"[(472, 1024), (1024, 128)]",31.10365564,matmul_linear_1215,4.8554105000000005,540.5978575858827,6832
matmul,linear,"[(474, 1024), (1024, 128)]",31.10689196,matmul_linear_1216,4.779446500000001,550.8471631600019,6848
matmul,linear,"[(476, 1024), (1024, 128)]",31.11012828,matmul_linear_1217,4.800856900000001,548.0119888597386,6864
matmul,linear,"[(478, 1024), (1024, 128)]",31.1133646,matmul_linear_1218,4.8032947,547.7504826010363,6880
matmul,linear,"[(480, 1024), (1024, 128)]",31.11660092,matmul_linear_1219,4.795419600000001,548.881714542769,6896
matmul,linear,"[(482, 1024), (1024, 128)]",31.11983724,matmul_linear_1220,4.9200087,532.5158985999354,6912
matmul,linear,"[(484, 1024), (1024, 128)]",31.12307356,matmul_linear_1221,4.879151800000001,537.8787714700738,6928
matmul,linear,"[(486, 1024), (1024, 128)]",31.12630988,matmul_linear_1222,4.8698751,539.160332469307,6944
matmul,linear,"[(488, 1024), (1024, 128)]",31.1295462,matmul_linear_1223,4.8661339,539.7182412099265,6960
matmul,linear,"[(490, 1024), (1024, 128)]",31.13278252,matmul_linear_1224,4.885437400000001,537.256809799671,6976
matmul,linear,"[(492, 1024), (1024, 128)]",31.13601884,matmul_linear_1225,4.9241516,532.3123528528245,6992
matmul,linear,"[(494, 1024), (1024, 128)]",31.13925516,matmul_linear_1226,4.8941607,536.2532223349349,7008
matmul,linear,"[(496, 1024), (1024, 128)]",31.14249148,matmul_linear_1227,4.8546875,541.4932264950113,7024
matmul,linear,"[(498, 1024), (1024, 128)]",31.1457278,matmul_linear_1228,5.049982100000001,516.749271249892,7040
matmul,linear,"[(500, 1024), (1024, 128)]",31.14896412,matmul_linear_1229,4.946741,529.6865778903726,7056
matmul,linear,"[(502, 1024), (1024, 128)]",31.15220044,matmul_linear_1230,4.9706876,526.718131310445,7072
matmul,linear,"[(504, 1024), (1024, 128)]",31.15543676,matmul_linear_1231,4.9205714,533.1670496641914,7088
matmul,linear,"[(506, 1024), (1024, 128)]",31.15867308,matmul_linear_1232,4.934839500000001,531.4019550179898,7104
matmul,linear,"[(508, 1024), (1024, 128)]",31.1619094,matmul_linear_1233,4.9287233,532.2511430089817,7120
matmul,linear,"[(510, 1024), (1024, 128)]",31.16514572,matmul_linear_1234,5.0266605,519.9970282456911,7136
matmul,linear,"[(512, 1024), (1024, 128)]",31.16838204,matmul_linear_1235,4.9597142000000005,528.4310099965035,7152
matmul,linear,"[(514, 1024), (1024, 128)]",31.17161836,matmul_linear_1236,5.0194552,521.0159692231141,7168
matmul,linear,"[(516, 1024), (1024, 128)]",31.17485468,matmul_linear_1237,4.9862947,525.2108340086678,7184
matmul,linear,"[(518, 1024), (1024, 128)]",31.178091,matmul_linear_1238,4.978303500000001,526.2794343494726,7200
matmul,linear,"[(520, 1024), (1024, 128)]",31.18132732,matmul_linear_1239,5.0669998,515.3804726812897,7216
matmul,linear,"[(522, 1024), (1024, 128)]",31.18456364,matmul_linear_1240,5.033723300000001,519.5128691320795,7232
matmul,linear,"[(524, 1024), (1024, 128)]",31.18779996,matmul_linear_1241,5.006571699999999,522.9372478576508,7248
matmul,linear,"[(526, 1024), (1024, 128)]",31.19103628,matmul_linear_1242,5.0406964,518.7842671897478,7264
matmul,linear,"[(528, 1024), (1024, 128)]",31.1942726,matmul_linear_1243,5.0978483,511.9105701909569,7280
matmul,linear,"[(530, 1024), (1024, 128)]",31.19750892,matmul_linear_1244,5.1669911,503.7848394977882,7296
matmul,linear,"[(532, 1024), (1024, 128)]",31.20074524,matmul_linear_1245,5.1507234,505.7546254570765,7312
matmul,linear,"[(534, 1024), (1024, 128)]",31.20398156,matmul_linear_1246,5.1112767,510.49290405271927,7328
matmul,linear,"[(536, 1024), (1024, 128)]",31.20721788,matmul_linear_1247,5.1057231000000005,511.2203358619272,7344
matmul,linear,"[(538, 1024), (1024, 128)]",31.2104542,matmul_linear_1248,5.075866,514.879395949381,7360
matmul,linear,"[(540, 1024), (1024, 128)]",31.21369052,matmul_linear_1249,5.0941606,512.7347166871809,7376
matmul,linear,"[(542, 1024), (1024, 128)]",31.21692684,matmul_linear_1250,5.1298751000000005,508.531908310984,7392
matmul,linear,"[(544, 1024), (1024, 128)]",31.22016316,matmul_linear_1251,5.075607,515.1020589261541,7408
matmul,linear,"[(546, 1024), (1024, 128)]",31.22339948,matmul_linear_1252,5.188865899999999,501.738416095895,7424
matmul,linear,"[(548, 1024), (1024, 128)]",31.2266358,matmul_linear_1253,5.126982099999999,509.0646542339207,7440
matmul,linear,"[(550, 1024), (1024, 128)]",31.22987212,matmul_linear_1254,5.177875299999999,503.14067664008826,7456
matmul,linear,"[(552, 1024), (1024, 128)]",31.23310844,matmul_linear_1255,5.2035982,500.2213706661671,7472
matmul,linear,"[(554, 1024), (1024, 128)]",31.23634476,matmul_linear_1256,5.166401800000001,504.605409513445,7488
matmul,linear,"[(556, 1024), (1024, 128)]",31.23958108,matmul_linear_1257,5.1711696,504.1105493813237,7504
matmul,linear,"[(558, 1024), (1024, 128)]",31.2428174,matmul_linear_1258,5.2011431,500.6913634043255,7520
matmul,linear,"[(560, 1024), (1024, 128)]",31.24605372,matmul_linear_1259,5.2053305000000005,500.2703136717255,7536
matmul,linear,"[(562, 1024), (1024, 128)]",31.24929004,matmul_linear_1260,5.306731900000001,488.8612922013263,7552
matmul,linear,"[(564, 1024), (1024, 128)]",31.25252636,matmul_linear_1261,5.2272592,497.87596452075695,7568
matmul,linear,"[(566, 1024), (1024, 128)]",31.25576268,matmul_linear_1262,5.2450086,495.91442195156736,7584
matmul,linear,"[(568, 1024), (1024, 128)]",31.258999,matmul_linear_1263,5.312990900000001,488.35032072048153,7600
matmul,linear,"[(570, 1024), (1024, 128)]",31.26223532,matmul_linear_1264,5.2242945,498.40109166893257,7616
matmul,linear,"[(572, 1024), (1024, 128)]",31.26547164,matmul_linear_1265,5.295580500000001,490.4068806054407,7632
matmul,linear,"[(574, 1024), (1024, 128)]",31.26870796,matmul_linear_1266,5.3467321000000005,484.8190516222049,7648
matmul,linear,"[(576, 1024), (1024, 128)]",31.27194428,matmul_linear_1267,5.3091247,489.02259877226095,7664
matmul,linear,"[(578, 1024), (1024, 128)]",31.2751806,matmul_linear_1268,5.424732199999999,476.5294847181581,7680
matmul,linear,"[(580, 1024), (1024, 128)]",31.27841692,matmul_linear_1269,5.295714299999999,490.63641178679154,7696
matmul,linear,"[(582, 1024), (1024, 128)]",31.28165324,matmul_linear_1270,5.2911516,491.2068979463753,7712
matmul,linear,"[(584, 1024), (1024, 128)]",31.28488956,matmul_linear_1271,5.343857099999999,485.436492304407,7728
matmul,linear,"[(586, 1024), (1024, 128)]",31.28812588,matmul_linear_1272,5.444857,474.6363197417306,7744
matmul,linear,"[(588, 1024), (1024, 128)]",31.2913622,matmul_linear_1273,5.256598400000001,495.27777887692537,7760
matmul,linear,"[(590, 1024), (1024, 128)]",31.29459852,matmul_linear_1274,5.356562599999999,484.22911962234895,7776
matmul,linear,"[(592, 1024), (1024, 128)]",31.29783484,matmul_linear_1275,5.348973000000001,485.1185795852773,7792
matmul,linear,"[(594, 1024), (1024, 128)]",31.30107116,matmul_linear_1276,5.477875199999999,471.4089864624883,7808
matmul,linear,"[(596, 1024), (1024, 128)]",31.30430748,matmul_linear_1277,5.3854377,481.2769402197337,7824
matmul,linear,"[(598, 1024), (1024, 128)]",31.3075438,matmul_linear_1278,5.4608572,473.30823080303225,7840
matmul,linear,"[(600, 1024), (1024, 128)]",31.31078012,matmul_linear_1279,5.3675627,483.3332905454463,7856
matmul,linear,"[(602, 1024), (1024, 128)]",31.31401644,matmul_linear_1280,5.391973,480.7524711269882,7872
matmul,linear,"[(604, 1024), (1024, 128)]",31.31725276,matmul_linear_1281,5.4611161,473.458834907392,7888
matmul,linear,"[(606, 1024), (1024, 128)]",31.32048908,matmul_linear_1282,5.373455300000001,482.8742835173487,7904
matmul,linear,"[(608, 1024), (1024, 128)]",31.3237254,matmul_linear_1283,5.413553500000001,478.6167145110877,7920
matmul,linear,"[(610, 1024), (1024, 128)]",31.32696172,matmul_linear_1284,5.4846965,471.17037779574497,7936
matmul,linear,"[(612, 1024), (1024, 128)]",31.33019804,matmul_linear_1285,5.519294599999999,467.6485911804745,7952
matmul,linear,"[(614, 1024), (1024, 128)]",31.33343436,matmul_linear_1286,5.550178400000001,464.548237944928,7968
matmul,linear,"[(616, 1024), (1024, 128)]",31.33667068,matmul_linear_1287,5.4690357,472.9834727537069,7984
matmul,linear,"[(618, 1024), (1024, 128)]",31.339907,matmul_linear_1288,5.4967231000000005,470.15618996707326,8000
matmul,linear,"[(620, 1024), (1024, 128)]",31.34314332,matmul_linear_1289,5.533571500000001,466.41796929885146,8016
matmul,linear,"[(622, 1024), (1024, 128)]",31.34637964,matmul_linear_1290,5.447142899999999,475.4646098966856,8032
matmul,linear,"[(624, 1024), (1024, 128)]",31.34961596,matmul_linear_1291,5.5282678,467.0784609964083,8048
matmul,linear,"[(626, 1024), (1024, 128)]",31.35285228,matmul_linear_1292,5.5845536000000005,461.4209214501943,8064
matmul,linear,"[(628, 1024), (1024, 128)]",31.3560886,matmul_linear_1293,5.5586964000000005,464.0906850030521,8080
matmul,linear,"[(630, 1024), (1024, 128)]",31.35932492,matmul_linear_1294,5.6205715000000005,457.938368366989,8096
matmul,linear,"[(632, 1024), (1024, 128)]",31.36256124,matmul_linear_1295,5.6048841000000005,459.55771217463706,8112
matmul,linear,"[(634, 1024), (1024, 128)]",31.36579756,matmul_linear_1296,5.5277142,467.4279896742852,8128
matmul,linear,"[(636, 1024), (1024, 128)]",31.36903388,matmul_linear_1297,5.5757501000000005,462.5975575913992,8144
matmul,linear,"[(638, 1024), (1024, 128)]",31.3722702,matmul_linear_1298,5.6235804,457.8700395214408,8160
matmul,linear,"[(640, 1024), (1024, 128)]",31.37550652,matmul_linear_1299,5.581571299999999,462.1267710044303,8176
