kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"leaky_relu_(64,8,8)",0.999835,0.945803,1.174286,0.08124,20,4096
"relu_(4352,)",0.999781,0.928572,1.125625,0.082893,20,4352
"selu_(7296,)",0.999763,0.957053,1.174197,0.070675,20,7296
"leaky_relu_(8,8,120)",0.999701,0.957232,1.201428,0.067366,20,7680
"sigmoid_(8,8,40)",0.999228,0.997142,1.015804,0.004038,20,2560
"linear_(6400,)",0.998393,0.948571,1.147054,0.067341,20,6400
"sigmoid_(7296,)",0.998272,0.982946,1.165625,0.040556,20,7296
"linear_(40,8,8)",0.998219,0.957054,1.151428,0.067461,20,2560
"linear_(8,8,40)",0.99821,0.955804,1.171428,0.072116,20,2560
"tanh_(8,8,16)",0.99808,0.954285,1.208572,0.079987,20,1024
"elu_(6656,)",0.997942,0.962857,1.191429,0.071149,20,6656
"linear_(8,88,8)",0.997861,0.954286,1.177143,0.072545,20,5632
"elu_(64,8,8)",0.997433,0.954285,1.185714,0.080522,20,4096
"elu_(7808,)",0.997366,0.955714,1.208482,0.072566,20,7808
"selu_(8,32,8)",0.997237,0.967232,1.158572,0.055336,20,2048
"selu_(8,112,8)",0.997143,0.964286,1.164286,0.05304,20,7168
"selu_(8,8,104)",0.997071,0.962857,1.188482,0.06679,20,6656
"leaky_relu_(8,8,88)",0.996866,0.954197,1.125803,0.05647,20,5632
"selu_(6912,)",0.996808,0.964375,1.161339,0.065043,20,6912
"selu_(6528,)",0.996786,0.965714,1.148571,0.054476,20,6528
"sigmoid_(5632,)",0.996656,0.961339,1.165803,0.06363,20,5632
"selu_(32,256)",0.996295,0.96009,1.135625,0.056898,20,8192
"elu_(8,8,48)",0.996281,0.962947,1.184285,0.069907,20,3072
"sigmoid_(4352,)",0.996228,0.954196,1.144286,0.063394,20,4352
"tanh_(8,32,8)",0.996169,0.952857,1.148572,0.058696,20,2048
"selu_(8,8,56)",0.996076,0.967143,1.175714,0.058373,20,3584
"elu_(128,64)",0.995996,0.955625,1.164286,0.068989,20,8192
"tanh_(8,64,8)",0.995933,0.950089,1.16,0.074342,20,4096
"parametric_relu_(112,8,8)",0.995906,0.951518,1.187143,0.077404,20,7168
"leaky_relu_(8,24,8)",0.99579,0.952857,1.147053,0.065128,20,1536
"sigmoid_(4736,)",0.995759,0.961339,1.147143,0.057821,20,4736
"leaky_relu_(112,8,8)",0.995697,0.948572,1.171429,0.075239,20,7168
"elu_(8064,)",0.995549,0.96,1.138482,0.067123,20,8064
"elu_(32,256)",0.995495,0.955714,1.170089,0.064683,20,8192
"sigmoid_(7424,)",0.995438,0.985803,1.081429,0.022873,20,7424
"parametric_relu_(7680,)",0.995348,0.948571,1.237054,0.088102,20,7680
"parametric_relu_(88,8,8)",0.995335,0.96,1.205715,0.071347,20,5632
"selu_(160,32)",0.99529,0.957143,1.192857,0.076872,20,5120
"elu_(112,8,8)",0.995286,0.954286,1.150089,0.066112,20,7168
"elu_(32,192)",0.995147,0.947143,1.185804,0.069053,20,6144
"parametric_relu_(80,8,8)",0.995138,0.955625,1.214285,0.078145,20,5120
"leaky_relu_(8,8,40)",0.995058,0.954375,1.148571,0.067137,20,2560
"tanh_(8,8,88)",0.994781,0.962768,1.144286,0.060986,20,5632
"leaky_relu_(8,8,96)",0.994701,0.955715,1.177054,0.0664,20,6144
"selu_(104,8,8)",0.994629,0.967143,1.147233,0.048327,20,6656
"leaky_relu_(8,56,8)",0.994567,0.954285,1.214286,0.081061,20,3584
"selu_(8,8,120)",0.994558,0.964286,1.18991,0.06816,20,7680
"linear_(8,8,104)",0.994513,0.957142,1.167142,0.067451,20,6656
"selu_(224,32)",0.994482,0.962857,1.131339,0.060065,20,7168
"relu_(8,8,88)",0.994419,0.951339,1.182946,0.072892,20,5632
"elu_(16,8,8)",0.994375,0.951429,1.172858,0.078098,20,1024
"parametric_relu_(5760,)",0.994357,0.931517,1.142857,0.076875,20,5760
"linear_(64,8,8)",0.994348,0.958572,1.148571,0.061595,20,4096
"elu_(8,8,104)",0.99429,0.957053,1.184285,0.074575,20,6656
"tanh_(40,8,8)",0.994286,0.951518,1.17,0.075052,20,2560
"selu_(120,8,8)",0.994143,0.965714,1.212947,0.072191,20,7680
"elu_(8,8,120)",0.994138,0.958571,1.161339,0.063403,20,7680
"selu_(6400,)",0.994071,0.958661,1.16,0.068804,20,6400
"elu_(8,8,56)",0.994009,0.957232,1.164197,0.068269,20,3584
"leaky_relu_(24,8,8)",0.993995,0.954375,1.161339,0.06654,20,1536
"tanh_(16,8,8)",0.993924,0.96,1.232946,0.068727,20,1024
"relu_(7424,)",0.993857,0.948571,1.147143,0.071451,20,7424
"leaky_relu_(8,48,8)",0.993759,0.954197,1.207232,0.07849,20,3072
"linear_(8,104,8)",0.993415,0.95009,1.171429,0.066346,20,6656
"leaky_relu_(120,8,8)",0.99325,0.954285,1.121518,0.062958,20,7680
"parametric_relu_(7296,)",0.993076,0.951429,1.16,0.063033,20,7296
"tanh_(7168,)",0.992714,0.952946,1.157143,0.060138,20,7168
"parametric_relu_(8,8,120)",0.992687,0.955803,1.190089,0.069795,20,7680
"leaky_relu_(256,32)",0.991986,0.951429,1.164285,0.070326,20,8192
"selu_(56,8,8)",0.991933,0.964197,1.180089,0.062934,20,3584
"elu_(8,56,8)",0.991866,0.958572,1.177143,0.075806,20,3584
"elu_(8,8,96)",0.991768,0.955715,1.135715,0.056339,20,6144
"leaky_relu_(7936,)",0.991732,0.947232,1.174375,0.07359,20,7936
"sigmoid_(5376,)",0.991718,0.954285,1.182857,0.075358,20,5376
"leaky_relu_(6784,)",0.991701,0.947143,1.14134,0.063233,20,6784
"leaky_relu_(32,256)",0.991674,0.945715,1.187232,0.07189,20,8192
"tanh_(7936,)",0.991638,0.951429,1.145714,0.066784,20,7936
"parametric_relu_(96,8,8)",0.991482,0.955714,1.138482,0.060618,20,6144
"linear_(8,8,56)",0.991299,0.957232,1.168572,0.065609,20,3584
"relu_(88,8,8)",0.991098,0.94866,1.134285,0.06247,20,5632
"sigmoid_(7552,)",0.990947,0.982947,1.062857,0.017113,20,7552
"elu_(8192,)",0.990937,0.958571,1.105714,0.053233,20,8192
"elu_(8,72,8)",0.990848,0.951429,1.224196,0.090898,20,4608
"linear_(224,32)",0.990804,0.952768,1.202947,0.078278,20,7168
"relu_(96,64)",0.99071,0.94866,1.181339,0.07425,20,6144
"parametric_relu_(16,8,8)",0.990705,0.954286,1.205714,0.073658,20,1024
"linear_(8,8,72)",0.990598,0.957232,1.205714,0.067917,20,4608
"relu_(8,8,96)",0.990576,0.957143,1.151518,0.062279,20,6144
"parametric_relu_(32,8,8)",0.990562,0.955804,1.151517,0.064519,20,2048
"linear_(64,96)",0.990518,0.960089,1.158661,0.05205,20,6144
"leaky_relu_(56,8,8)",0.990505,0.948661,1.158571,0.069931,20,3584
"sigmoid_(224,32)",0.990496,0.968571,1.187143,0.052989,20,7168
"relu_(56,8,8)",0.990482,0.95,1.174375,0.072144,20,3584
"parametric_relu_(8,80,8)",0.990197,0.952768,1.154375,0.072884,20,5120
"tanh_(48,8,8)",0.990049,0.96,1.249911,0.068172,20,3072
"leaky_relu_(8,8,8)",0.990009,0.955714,1.171428,0.068129,20,512
"sigmoid_(32,32)",0.989978,0.98,1.13991,0.03531,20,1024
"tanh_(6912,)",0.989884,0.954286,1.16,0.06083,20,6912
"leaky_relu_(8,72,8)",0.989835,0.954375,1.149911,0.061336,20,4608
"selu_(192,32)",0.989665,0.958571,1.137143,0.061518,20,6144
"tanh_(6400,)",0.989598,0.960089,1.202857,0.072564,20,6400
"tanh_(7040,)",0.989594,0.951429,1.128661,0.059342,20,7040
"leaky_relu_(7040,)",0.989496,0.947232,1.134196,0.061559,20,7040
"tanh_(7680,)",0.989424,0.94866,1.194285,0.073869,20,7680
"tanh_(32,8,8)",0.98929,0.954375,1.165714,0.064822,20,2048
"relu_(16,8,8)",0.989286,0.947143,1.17134,0.078691,20,1024
"selu_(4608,)",0.989214,0.942857,1.181429,0.079775,20,4608
"leaky_relu_(64,128)",0.989147,0.954375,1.192857,0.076289,20,8192
"elu_(8,8,72)",0.989004,0.958571,1.194286,0.063474,20,4608
"selu_(112,8,8)",0.988848,0.967143,1.175625,0.061271,20,7168
"relu_(64,64)",0.988786,0.951429,1.168661,0.066747,20,4096
"linear_(7296,)",0.988777,0.945714,1.155803,0.074554,20,7296
"linear_(8,8,96)",0.988723,0.957232,1.174286,0.065528,20,6144
"selu_(16,8,8)",0.98871,0.962857,1.131428,0.047283,20,1024
"selu_(8,40,8)",0.988696,0.965625,1.159911,0.052169,20,2560
"leaky_relu_(8,88,8)",0.988652,0.952946,1.212857,0.072647,20,5632
"relu_(8,128,8)",0.988625,0.951428,1.142768,0.066892,20,8192
"linear_(72,8,8)",0.988589,0.958572,1.177143,0.066468,20,4608
"tanh_(7296,)",0.98846,0.95,1.147232,0.060396,20,7296
"parametric_relu_(8,8,64)",0.988357,0.952857,1.175714,0.064195,20,4096
"parametric_relu_(8,48,8)",0.988348,0.957232,1.158482,0.062601,20,3072
"relu_(8,8,56)",0.988295,0.950089,1.162857,0.068987,20,3584
"selu_(5376,)",0.988295,0.937143,1.14009,0.071038,20,5376
"tanh_(8,8,24)",0.988272,0.961428,1.118661,0.044835,20,1536
"tanh_(8,8,72)",0.988272,0.96,1.207143,0.07108,20,4608
"parametric_relu_(8,8,112)",0.988263,0.955714,1.145804,0.059507,20,7168
"relu_(8,72,8)",0.988219,0.951518,1.171429,0.073612,20,4608
"selu_(32,192)",0.988138,0.959911,1.117143,0.04968,20,6144
"selu_(7552,)",0.98813,0.957232,1.172858,0.062107,20,7552
"parametric_relu_(8,64,8)",0.988125,0.952947,1.162947,0.06737,20,4096
"selu_(64,8,8)",0.988062,0.965714,1.134285,0.052579,20,4096
"relu_(8,8,72)",0.988004,0.951518,1.149911,0.063794,20,4608
"selu_(7040,)",0.987924,0.975715,1.098572,0.028294,20,7040
"sigmoid_(4608,)",0.98787,0.964286,1.147232,0.049039,20,4608
"linear_(64,128)",0.987795,0.955803,1.221428,0.067607,20,8192
"relu_(7296,)",0.987786,0.948571,1.147054,0.06579,20,7296
"tanh_(32,256)",0.987705,0.945715,1.145714,0.069754,20,8192
"leaky_relu_(8,16,8)",0.987335,0.957233,1.155625,0.061431,20,1024
"parametric_relu_(6272,)",0.987134,0.952767,1.177054,0.06484,20,6272
"elu_(96,64)",0.987063,0.958571,1.119911,0.050704,20,6144
"linear_(112,8,8)",0.986987,0.957054,1.139911,0.055615,20,7168
"selu_(8,128,8)",0.986732,0.962947,1.18009,0.048777,20,8192
"parametric_relu_(72,8,8)",0.986692,0.955625,1.147143,0.059107,20,4608
"linear_(6784,)",0.986625,0.954286,1.134285,0.059819,20,6784
"elu_(7936,)",0.986585,0.96,1.108571,0.049603,20,7936
"tanh_(8,8,120)",0.986562,0.962768,1.175714,0.057489,20,7680
"elu_(8,16,8)",0.9865,0.957143,1.137233,0.048589,20,1024
"selu_(6272,)",0.9865,0.961518,1.171428,0.06091,20,6272
"elu_(7552,)",0.98638,0.96,1.168572,0.059323,20,7552
"relu_(8,8,64)",0.986295,0.95,1.171517,0.066999,20,4096
"relu_(32,8,8)",0.986063,0.952857,1.2,0.07357,20,2048
"relu_(8,64,8)",0.986004,0.951517,1.162768,0.073564,20,4096
"relu_(24,8,8)",0.985928,0.95,1.161518,0.066017,20,1536
"relu_(7552,)",0.985924,0.954286,1.147232,0.055493,20,7552
"tanh_(32,160)",0.985808,0.94866,1.21,0.07966,20,5120
"parametric_relu_(6784,)",0.98571,0.954286,1.151339,0.061358,20,6784
"relu_(64,96)",0.985638,0.952947,1.172858,0.059675,20,6144
"leaky_relu_(40,8,8)",0.98558,0.947143,1.165715,0.071151,20,2560
"elu_(80,8,8)",0.985571,0.954285,1.128571,0.054798,20,5120
"parametric_relu_(5248,)",0.985567,0.928482,1.177143,0.087299,20,5248
"selu_(8,80,8)",0.985554,0.965715,1.122857,0.046429,20,5120
"sigmoid_(5504,)",0.985362,0.951428,1.168571,0.063957,20,5504
"parametric_relu_(8,8,80)",0.985348,0.952857,1.151428,0.058786,20,5120
"selu_(7424,)",0.985277,0.955803,1.154196,0.061786,20,7424
"tanh_(112,8,8)",0.985205,0.951429,1.214286,0.065329,20,7168
"linear_(8,32,8)",0.985129,0.955714,1.242946,0.068747,20,2048
"relu_(120,8,8)",0.985111,0.954285,1.165714,0.068395,20,7680
"relu_(32,160)",0.985067,0.945804,1.167054,0.068097,20,5120
"tanh_(8,56,8)",0.985022,0.957232,1.184286,0.062015,20,3584
"elu_(8,8,112)",0.984942,0.964286,1.184286,0.050915,20,7168
"tanh_(8,40,8)",0.984866,0.951518,1.167143,0.064935,20,2560
"parametric_relu_(24,8,8)",0.984844,0.954375,1.197054,0.062144,20,1536
"relu_(32,192)",0.984714,0.944196,1.17,0.079355,20,6144
"elu_(8,8,64)",0.984652,0.958661,1.154197,0.050042,20,4096
"elu_(8,96,8)",0.984594,0.951429,1.128571,0.059889,20,6144
"linear_(8,128,8)",0.98458,0.952858,1.181429,0.06909,20,8192
"parametric_relu_(8,8,128)",0.984558,0.948571,1.125625,0.060066,20,8192
"selu_(8,16,8)",0.984504,0.960089,1.194286,0.057247,20,1024
"parametric_relu_(8,56,8)",0.984482,0.958661,1.204197,0.061111,20,3584
"leaky_relu_(7168,)",0.984366,0.951518,1.2,0.073432,20,7168
"parametric_relu_(8,40,8)",0.984259,0.957142,1.128572,0.048399,20,2560
"leaky_relu_(8,120,8)",0.984259,0.954196,1.177143,0.065379,20,7680
"binary_step_(8,24,8)",0.984183,0.922857,1.145714,0.091145,20,1536
"linear_(8,8,48)",0.984094,0.957143,1.131518,0.056688,20,3072
"selu_(32,224)",0.984014,0.955804,1.140089,0.053435,20,7168
"elu_(96,8,8)",0.983991,0.954286,1.188571,0.061592,20,6144
"linear_(8,8,120)",0.98392,0.958482,1.197143,0.063471,20,7680
"tanh_(8,112,8)",0.983848,0.952857,1.154286,0.059388,20,7168
"leaky_relu_(8,8,64)",0.983701,0.952857,1.171518,0.070497,20,4096
"tanh_(128,8,8)",0.983366,0.954375,1.161429,0.059802,20,8192
"leaky_relu_(6272,)",0.983344,0.951429,1.167053,0.058177,20,6272
"tanh_(8,8,128)",0.983295,0.952857,1.134285,0.057397,20,8192
"binary_step_(224,32)",0.983223,0.925804,1.154286,0.072732,20,7168
"selu_(7680,)",0.983192,0.958482,1.142857,0.045468,20,7680
"binary_step_(40,8,8)",0.983139,0.959911,1.138572,0.054714,20,2560
"relu_(6912,)",0.983112,0.95,1.13,0.059147,20,6912
"elu_(8,40,8)",0.983067,0.955714,1.165714,0.054574,20,2560
"selu_(88,8,8)",0.983,0.965714,1.11866,0.042011,20,5632
"parametric_relu_(4992,)",0.982643,0.932857,1.118571,0.067435,20,4992
"parametric_relu_(40,8,8)",0.982612,0.962857,1.164375,0.046267,20,2560
"elu_(128,8,8)",0.982572,0.957143,1.162858,0.061547,20,8192
"linear_(8,8,88)",0.982545,0.957142,1.160089,0.05548,20,5632
"leaky_relu_(8,8,112)",0.982478,0.957143,1.152857,0.056407,20,7168
"linear_(8,8,80)",0.982268,0.957143,1.212857,0.067452,20,5120
"elu_(7296,)",0.982218,0.954286,1.154196,0.057253,20,7296
"linear_(6272,)",0.982183,0.945804,1.155804,0.064031,20,6272
"tanh_(7552,)",0.982165,0.951428,1.154375,0.061072,20,7552
"relu_(6400,)",0.981986,0.954285,1.127232,0.061566,20,6400
"selu_(8192,)",0.98192,0.961428,1.16,0.053309,20,8192
"relu_(8,8,112)",0.981853,0.95,1.187143,0.066736,20,7168
"parametric_relu_(32,160)",0.981844,0.95,1.155714,0.072316,20,5120
"linear_(88,8,8)",0.981777,0.955714,1.168571,0.059962,20,5632
"parametric_relu_(8,120,8)",0.981768,0.954375,1.182857,0.060505,20,7680
"relu_(7168,)",0.981764,0.951429,1.142768,0.060886,20,7168
"elu_(160,32)",0.981723,0.954375,1.115714,0.04845,20,5120
"elu_(8,80,8)",0.981647,0.95,1.168572,0.059963,20,5120
"elu_(6912,)",0.981625,0.962857,1.184197,0.052673,20,6912
"parametric_relu_(8,8,48)",0.981589,0.945804,1.165714,0.071806,20,3072
"elu_(8,104,8)",0.981486,0.952767,1.172857,0.057304,20,6656
"linear_(6528,)",0.981428,0.947143,1.145714,0.065889,20,6528
"leaky_relu_(32,8,8)",0.981415,0.954285,1.218571,0.063494,20,2048
"selu_(8,8,96)",0.981366,0.962857,1.117232,0.043686,20,6144
"leaky_relu_(7296,)",0.981339,0.942946,1.145714,0.06894,20,7296
"linear_(8,112,8)",0.98129,0.948571,1.154196,0.054111,20,7168
"sigmoid_(5760,)",0.981196,0.958571,1.152947,0.051665,20,5760
"selu_(8,24,8)",0.98092,0.962946,1.160089,0.04519,20,1536
"selu_(8064,)",0.980893,0.962857,1.141517,0.051596,20,8064
"tanh_(6784,)",0.980777,0.954285,1.18,0.062874,20,6784
"relu_(7680,)",0.980705,0.945714,1.147143,0.068436,20,7680
"parametric_relu_(7552,)",0.98058,0.95,1.161518,0.060463,20,7552
"leaky_relu_(8,8,24)",0.980545,0.952857,1.171429,0.055662,20,1536
"linear_(64,64)",0.980513,0.954286,1.177143,0.059321,20,4096
"linear_(8,56,8)",0.9805,0.957143,1.134286,0.048495,20,3584
"leaky_relu_(6912,)",0.98042,0.954286,1.172857,0.060976,20,6912
"leaky_relu_(16,8,8)",0.980344,0.952946,1.157143,0.060218,20,1024
"parametric_relu_(8,96,8)",0.980335,0.954375,1.17991,0.061675,20,6144
"tanh_(8,96,8)",0.980304,0.957143,1.128661,0.050825,20,6144
"selu_(8,8,48)",0.980281,0.964196,1.200089,0.05239,20,3072
"sigmoid_(6016,)",0.980268,0.961518,1.105803,0.034197,20,6016
"sigmoid_(4992,)",0.980237,0.958572,1.102858,0.03897,20,4992
"parametric_relu_(7936,)",0.980161,0.947232,1.152946,0.067577,20,7936
"linear_(7936,)",0.980071,0.945714,1.187143,0.07397,20,7936
"leaky_relu_(104,8,8)",0.980067,0.945803,1.162857,0.071772,20,6656
"relu_(8,16,8)",0.979933,0.951429,1.195714,0.065701,20,1024
"leaky_relu_(8,104,8)",0.979888,0.954197,1.159911,0.055669,20,6656
"selu_(4480,)",0.97987,0.947142,1.159911,0.068647,20,4480
"parametric_relu_(128,8,8)",0.979835,0.961339,1.097054,0.03809,20,8192
"elu_(8,8,80)",0.979835,0.957232,1.151429,0.052017,20,5120
"selu_(5888,)",0.979719,0.938571,1.145714,0.073941,20,5888
"parametric_relu_(6912,)",0.979692,0.951429,1.121428,0.050309,20,6912
"linear_(8192,)",0.979661,0.947143,1.181518,0.066375,20,8192
"selu_(8,48,8)",0.979397,0.968571,1.064285,0.028576,20,3072
"relu_(8192,)",0.979348,0.948661,1.168482,0.067426,20,8192
"selu_(4864,)",0.979134,0.944197,1.109911,0.059655,20,4864
"linear_(8,24,8)",0.979085,0.957232,1.150089,0.056308,20,1536
"elu_(7424,)",0.979071,0.961428,1.142768,0.046026,20,7424
"sigmoid_(256,32)",0.979004,0.972857,1.064286,0.02009,20,8192
"linear_(96,64)",0.978929,0.957143,1.095804,0.044549,20,6144
"leaky_relu_(160,32)",0.978812,0.951517,1.142857,0.061063,20,5120
"tanh_(24,8,8)",0.978808,0.95009,1.131428,0.058744,20,1536
"selu_(96,8,8)",0.978772,0.965714,1.117053,0.032812,20,6144
"elu_(72,8,8)",0.978719,0.95,1.161339,0.058898,20,4608
"parametric_relu_(96,64)",0.978688,0.955715,1.185715,0.055377,20,6144
"leaky_relu_(8,112,8)",0.978652,0.951518,1.148482,0.0576,20,7168
"selu_(3584,)",0.9785,0.908661,1.111428,0.084936,20,3584
"elu_(8,8,128)",0.9785,0.96,1.157143,0.049497,20,8192
"parametric_relu_(8,128,8)",0.978491,0.954286,1.158571,0.055097,20,8192
"selu_(64,96)",0.978442,0.960089,1.155804,0.0438,20,6144
"linear_(8,8,8)",0.978357,0.957142,1.134285,0.042668,20,512
"elu_(6400,)",0.978299,0.961518,1.045625,0.027205,20,6400
"parametric_relu_(8,8,32)",0.978272,0.951339,1.177232,0.058338,20,2048
"elu_(8,112,8)",0.978232,0.954375,1.095625,0.046173,20,7168
"relu_(8,8,104)",0.978085,0.951518,1.132857,0.053677,20,6656
"parametric_relu_(5376,)",0.978063,0.922947,1.144197,0.074514,20,5376
"linear_(8,80,8)",0.977942,0.954285,1.065715,0.039155,20,5120
"relu_(64,128)",0.977866,0.945715,1.157143,0.068197,20,8192
"relu_(192,32)",0.977719,0.942857,1.141429,0.058976,20,6144
"parametric_relu_(8,8,56)",0.977656,0.954375,1.188661,0.059783,20,3584
"tanh_(8,8,48)",0.977589,0.954375,1.078661,0.042794,20,3072
"elu_(24,8,8)",0.977567,0.955714,1.108482,0.048234,20,1536
"parametric_relu_(8,8,40)",0.977563,0.945714,1.178482,0.06979,20,2560
"elu_(8,120,8)",0.977549,0.951339,1.13,0.054881,20,7680
"leaky_relu_(64,96)",0.97754,0.949911,1.138482,0.053384,20,6144
"elu_(64,96)",0.977357,0.958571,1.217143,0.057803,20,6144
"selu_(8,8,72)",0.977353,0.964375,1.067054,0.029082,20,4608
"tanh_(64,64)",0.977228,0.954375,1.148661,0.054197,20,4096
"binary_step_(128,64)",0.977223,0.957142,1.15,0.055148,20,8192
"linear_(8,8,24)",0.977201,0.958571,1.101429,0.039432,20,1536
"tanh_(88,8,8)",0.977165,0.951518,1.104286,0.045373,20,5632
"tanh_(8,8,32)",0.977147,0.951517,1.125714,0.055716,20,2048
"parametric_relu_(7808,)",0.977067,0.948482,1.132768,0.056022,20,7808
"leaky_relu_(8,96,8)",0.976973,0.954286,1.214286,0.060728,20,6144
"binary_step_(160,32)",0.976942,0.927143,1.138571,0.06442,20,5120
"leaky_relu_(64,64)",0.976875,0.952857,1.135714,0.052698,20,4096
"leaky_relu_(128,64)",0.976839,0.955714,1.101517,0.041782,20,8192
"tanh_(8,8,8)",0.976786,0.955714,1.141429,0.047059,20,512
"elu_(8,64,8)",0.976728,0.954285,1.09134,0.043607,20,4096
"tanh_(8,8,40)",0.976661,0.952946,1.110089,0.044343,20,2560
"elu_(224,32)",0.976634,0.954196,1.139911,0.051857,20,7168
"tanh_(8,24,8)",0.976607,0.954375,1.145715,0.047587,20,1536
"parametric_relu_(6016,)",0.976558,0.931518,1.185714,0.077763,20,6016
"parametric_relu_(8,104,8)",0.976545,0.952768,1.187054,0.060716,20,6656
"linear_(24,8,8)",0.976344,0.952946,1.15991,0.05544,20,1536
"relu_(104,8,8)",0.976223,0.948571,1.168571,0.06398,20,6656
"linear_(32,224)",0.976223,0.947143,1.178661,0.060135,20,7168
"selu_(8,72,8)",0.976188,0.964375,1.044286,0.021372,20,4608
"selu_(4736,)",0.97613,0.941428,1.131429,0.062397,20,4736
"leaky_relu_(5888,)",0.97608,0.925714,1.162857,0.089709,20,5888
"elu_(48,8,8)",0.976067,0.96,1.095714,0.03568,20,3072
"relu_(72,8,8)",0.976049,0.948571,1.179911,0.063832,20,4608
"parametric_relu_(8,8,88)",0.976005,0.954285,1.167233,0.054302,20,5632
"leaky_relu_(192,32)",0.976,0.948571,1.188571,0.058294,20,6144
"parametric_relu_(48,8,8)",0.975826,0.958571,1.135714,0.042761,20,3072
"linear_(8,96,8)",0.975728,0.950089,1.172768,0.05605,20,6144
"relu_(8,104,8)",0.975706,0.950089,1.157054,0.061146,20,6656
"elu_(5376,)",0.975696,0.941428,1.11,0.058281,20,5376
"relu_(8,80,8)",0.975647,0.95,1.122857,0.047454,20,5120
"relu_(128,64)",0.975647,0.95,1.172947,0.057034,20,8192
"relu_(6784,)",0.975625,0.948571,1.152768,0.058938,20,6784
"binary_step_(7936,)",0.975572,0.921429,1.152768,0.084444,20,7936
"linear_(8,8,32)",0.975344,0.957143,1.210089,0.056017,20,2048
"parametric_relu_(224,32)",0.975308,0.948482,1.145714,0.057722,20,7168
"parametric_relu_(8,24,8)",0.975268,0.954285,1.14,0.055856,20,1536
"elu_(8,48,8)",0.97525,0.957143,1.138571,0.043358,20,3072
"linear_(6912,)",0.975085,0.948571,1.148571,0.049956,20,6912
"parametric_relu_(120,8,8)",0.975067,0.955714,1.130089,0.046581,20,7680
"selu_(8,8,64)",0.975062,0.964286,1.115625,0.033138,20,4096
"tanh_(8064,)",0.975058,0.948572,1.174196,0.057679,20,8064
"leaky_relu_(8,128,8)",0.975036,0.952768,1.091518,0.044207,20,8192
"tanh_(7424,)",0.974991,0.948661,1.187233,0.059099,20,7424
"leaky_relu_(88,8,8)",0.974928,0.945804,1.182947,0.061703,20,5632
"leaky_relu_(72,8,8)",0.974839,0.947143,1.141429,0.060453,20,4608
"relu_(8,8,16)",0.974714,0.95,1.188571,0.068424,20,1024
"sigmoid_(192,32)",0.974652,0.971518,0.978661,0.001588,20,6144
"parametric_relu_(160,32)",0.974643,0.948571,1.15,0.058996,20,5120
"sigmoid_(5248,)",0.974629,0.957232,1.085714,0.039022,20,5248
"relu_(32,256)",0.974496,0.938572,1.164196,0.067548,20,8192
"leaky_relu_(8,64,8)",0.974495,0.955714,1.169911,0.049349,20,4096
"leaky_relu_(8,8,72)",0.974495,0.954196,1.162767,0.052164,20,4608
"parametric_relu_(7040,)",0.974486,0.957054,1.074286,0.035541,20,7040
"leaky_relu_(32,192)",0.974451,0.947143,1.134375,0.058824,20,6144
"relu_(8,8,48)",0.974438,0.95,1.138482,0.055743,20,3072
"leaky_relu_(32,160)",0.97437,0.948571,1.17,0.063536,20,5120
"sigmoid_(6144,)",0.974366,0.951518,1.148571,0.047001,20,6144
"leaky_relu_(8,8,48)",0.974348,0.954286,1.077054,0.036587,20,3072
"tanh_(8,8,56)",0.974294,0.954375,1.132946,0.043964,20,3584
"parametric_relu_(4352,)",0.97429,0.930089,1.142857,0.071677,20,4352
"leaky_relu_(4608,)",0.974286,0.934197,1.151428,0.070571,20,4608
"linear_(7168,)",0.974179,0.94866,1.161518,0.060911,20,7168
"tanh_(8192,)",0.974179,0.94991,1.134286,0.050937,20,8192
"linear_(56,8,8)",0.974161,0.955714,1.155625,0.043016,20,3584
"relu_(64,8,8)",0.974152,0.949911,1.165803,0.055138,20,4096
"relu_(8,24,8)",0.974071,0.951339,1.205714,0.062519,20,1536
"binary_step_(192,32)",0.974071,0.927143,1.15,0.079634,20,6144
"parametric_relu_(192,32)",0.974,0.95009,1.180089,0.057621,20,6144
"relu_(6528,)",0.973973,0.954286,1.095714,0.038908,20,6528
"parametric_relu_(8,8,16)",0.97396,0.952857,1.131428,0.047785,20,1024
"parametric_relu_(8,8,104)",0.973844,0.954285,1.231429,0.062281,20,6656
"elu_(104,8,8)",0.973799,0.952857,1.122947,0.039609,20,6656
"linear_(4480,)",0.97379,0.921518,1.114375,0.072173,20,4480
"leaky_relu_(80,8,8)",0.973763,0.947143,1.157143,0.062596,20,5120
"relu_(6656,)",0.973759,0.951428,1.125803,0.051125,20,6656
"tanh_(6272,)",0.973714,0.95,1.118483,0.051552,20,6272
"selu_(6016,)",0.973696,0.942857,1.162857,0.065267,20,6016
"linear_(48,8,8)",0.973567,0.957143,1.045803,0.026765,20,3072
"parametric_relu_(4480,)",0.973563,0.927143,1.13,0.069076,20,4480
"tanh_(256,32)",0.973554,0.949911,1.148571,0.056603,20,8192
"elu_(8,8,40)",0.973549,0.958572,1.092767,0.040293,20,2560
"linear_(8,120,8)",0.973371,0.951339,1.137053,0.053706,20,7680
"relu_(6272,)",0.97337,0.948661,1.175714,0.058234,20,6272
"parametric_relu_(256,32)",0.973348,0.945714,1.124286,0.053802,20,8192
"selu_(32,64)",0.973348,0.907142,1.14,0.0921,20,2048
